# Pathway	FMD_002_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_003_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_004_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_006_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_008_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_009_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_012_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_013_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_014_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_015_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_017_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_021_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_023_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_024_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_025_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_026_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_027_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_028_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_029_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_032_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_033_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_034_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_035_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_037_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_038_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_039_040_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_043_044_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_050_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_051_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_052_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_058_kneaddata_paired_clean_paired_Abundance-RELAB	FMD_059_kneaddata_paired_clean_paired_Abundance-RELAB
P562-PWY: myo-inositol degradation I	0	8.73692e-07	0	9.73556e-07	1.00231e-06	1.88973e-06	0	0	0	1.83011e-06	0	0	0	1.98969e-06	3.87513e-06	0	0	0	0	0	0	1.21809e-06	0	0	0	0	0	0	0	0	0	0
P621-PWY: nylon-6 oligomer degradation	9.11189e-07	5.49874e-07	0	1.95636e-06	1.86876e-06	1.31076e-06	0	0	0	2.6332e-06	0	0	0	2.65954e-06	8.96584e-06	0	0	0	0	0	0	1.48826e-06	0	0	3.37304e-06	0	0	0	0	0	0	0
PANTO-PWY: phosphopantothenate biosynthesis I	8.24061e-05	0.000121746	2.86042e-05	0.000117478	0.000141393	0.00012007	5.73516e-05	2.18853e-05	0.000136382	0.00014522	1.97751e-05	4.41322e-05	1.83844e-05	6.08726e-05	0.000214259	0	1.87104e-05	2.02878e-05	1.89948e-05	1.63842e-05	1.22826e-05	8.35983e-05	3.12691e-05	6.54997e-05	8.66646e-05	7.23904e-05	8.50911e-05	3.62132e-05	2.96882e-05	1.84503e-05	3.25568e-05	2.54261e-05
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	8.37931e-05	0.000117779	2.6242e-05	0.000120855	0.00013521	0.000117326	5.02727e-05	1.45032e-05	0.000114097	0.000131904	1.60682e-05	3.69707e-05	6.1243e-06	6.12323e-05	0.000218242	0	9.7794e-06	1.49339e-05	1.70663e-05	6.31974e-06	2.872e-06	8.46347e-05	3.17775e-05	5.98258e-05	9.02991e-05	6.69299e-05	8.74276e-05	2.92835e-05	2.03213e-05	1.39553e-05	2.09372e-05	2.04441e-05
PENTOSE-P-PWY: pentose phosphate pathway	7.45431e-05	0.00012271	2.81762e-05	0.000141828	0.000152612	0.000121805	5.44054e-05	2.65699e-05	0.000126508	0.000135692	3.18647e-05	5.4467e-05	5.42396e-05	6.14782e-05	0.000223098	0	2.13259e-05	1.87944e-05	1.59197e-05	4.66782e-05	7.3093e-06	8.71699e-05	4.10704e-05	6.06574e-05	9.39418e-05	6.82637e-05	7.54683e-05	3.75095e-05	2.8501e-05	2.22859e-05	5.23749e-05	3.04078e-05
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	9.22108e-05	0.00014003	2.6472e-05	0.000159188	0.00016602	0.000132575	5.52835e-05	1.18313e-05	0.000128615	0.000152351	1.84207e-05	3.65707e-05	0	6.80754e-05	0.000248725	0	1.71935e-05	1.02236e-05	1.69079e-05	4.45423e-06	3.78348e-05	9.8068e-05	3.19004e-05	5.1448e-05	0.000105141	7.42234e-05	8.74757e-05	3.23415e-05	2.03194e-05	1.35055e-05	2.76267e-05	1.65869e-05
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	2.20482e-05	4.13377e-05	9.7913e-06	5.26832e-05	5.48306e-05	4.83808e-05	2.9485e-05	9.44696e-06	1.88838e-05	8.00542e-05	0	2.22288e-05	0	2.73403e-05	0.000100854	0	2.08213e-05	6.37867e-06	1.4226e-05	1.05962e-05	2.23706e-06	4.08755e-05	1.18101e-05	1.27263e-05	2.73741e-05	2.79156e-05	2.12203e-05	1.15899e-05	1.64228e-05	1.01857e-05	1.50005e-05	9.09858e-06
PHOTOALL-PWY: oxygenic photosynthesis	6.43858e-07	1.3266e-06	3.06402e-07	1.27596e-05	4.73993e-06	3.54234e-06	4.64251e-06	3.66945e-06	0	8.39234e-06	0	1.9902e-06	0	1.65021e-05	3.587e-07	0	0	0	5.11879e-07	0	0	2.23806e-05	3.11963e-06	3.33808e-07	2.98095e-06	0	1.24218e-06	1.77104e-06	0	1.50019e-06	4.20029e-06	2.17128e-07
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	1.65299e-06	6.39336e-06	0	3.33694e-06	0	4.16298e-06	1.15361e-06	0	0	1.13439e-05	0	0	0	0	1.44768e-05	0	0	0	0	0	0	3.84615e-06	0	0	0	1.26376e-06	0	0	0	0	0	0
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	5.72073e-06	1.22124e-05	2.89285e-06	1.68253e-05	1.51327e-05	1.29956e-05	9.60451e-06	1.22436e-06	0	2.47034e-05	0	2.69248e-06	0	9.37502e-06	2.84193e-05	0	4.86562e-06	0	9.6691e-07	0	0	1.10873e-05	4.6052e-06	5.86147e-06	7.51213e-06	3.37376e-06	3.13163e-06	2.47417e-06	0	1.85998e-06	2.47908e-06	8.521e-07
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	1.524e-05	3.34074e-05	1.01941e-05	4.50828e-05	4.06602e-05	1.6464e-05	1.88375e-05	4.67381e-06	5.57357e-05	2.96597e-05	1.50831e-05	7.58159e-06	6.53746e-06	2.01e-05	4.81826e-05	0	1.69077e-06	6.66798e-06	7.83299e-06	1.92161e-06	0	1.98761e-05	1.2159e-05	1.71735e-05	2.74094e-05	1.19522e-05	2.90007e-05	1.32377e-05	8.52157e-06	4.11818e-06	5.84625e-06	9.53104e-06
PPGPPMET-PWY: ppGpp metabolism	1.59434e-05	3.49667e-05	3.95514e-06	2.41526e-05	1.06793e-05	1.82534e-05	6.88131e-06	9.08423e-07	9.41363e-06	1.7519e-05	0	6.19984e-06	1.30104e-06	8.86957e-06	6.12225e-05	0	8.11023e-06	0	0	0	0	1.96137e-05	7.54222e-06	1.34598e-05	8.74416e-06	2.46956e-05	2.47667e-06	3.40447e-06	1.60118e-06	1.67343e-06	1.25468e-06	3.27614e-06
PROPFERM-PWY: superpathway of L-alanine fermentation (Stickland reaction)	0	0	0	0	0	8.71176e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway)	1.55608e-06	5.46827e-06	2.02142e-06	2.2233e-05	9.46828e-06	1.08076e-05	1.37637e-05	0	9.40306e-06	1.45639e-05	0	3.42282e-06	0	3.4756e-06	1.74669e-05	0	0	0	8.20573e-07	2.81937e-06	0	8.76433e-06	1.58595e-06	8.22672e-06	1.02848e-05	5.73239e-06	9.35389e-06	4.88773e-06	1.7537e-06	2.17422e-06	8.72356e-06	2.09934e-06
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0	0	0	5.20437e-06	0	7.4653e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-101: photosynthesis light reactions	1.15188e-05	3.76506e-05	1.15149e-05	4.60008e-05	3.08229e-05	4.09578e-05	2.58738e-05	5.8567e-06	0	2.35769e-05	0	4.00702e-06	0	5.45511e-05	5.81923e-06	0	0	5.89004e-06	1.71576e-06	0	6.50107e-06	7.43792e-05	2.49345e-05	1.42231e-05	2.08542e-05	2.12871e-05	2.93231e-05	2.85984e-06	3.72126e-06	9.11373e-06	6.86706e-06	3.3054e-06
PWY-1042: glycolysis IV	7.03206e-05	0.000131054	2.59978e-05	0.000153254	0.000146582	0.000121464	5.51326e-05	1.44389e-05	0.00011227	0.000134718	2.79413e-05	4.36238e-05	2.99846e-05	7.06872e-05	0.000202955	0	1.69612e-05	1.22509e-05	1.86948e-05	2.87553e-05	1.84444e-05	9.04625e-05	2.65811e-05	4.63349e-05	8.35296e-05	5.79819e-05	6.24462e-05	2.79578e-05	2.96784e-05	1.8778e-05	1.98983e-05	1.69419e-05
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	1.09347e-05	2.20113e-05	4.20405e-06	3.45862e-05	1.56258e-05	2.47282e-05	1.46208e-05	5.92939e-07	1.2023e-05	3.75792e-05	0	1.2014e-06	0	1.40776e-05	4.68302e-05	0	1.30568e-05	2.64978e-06	2.78946e-06	9.0944e-07	0	2.32149e-05	5.43052e-06	4.63221e-06	2.9451e-05	1.55741e-05	1.38928e-05	2.47187e-06	3.75739e-06	3.65344e-06	2.6181e-06	2.78325e-06
PWY-1361: benzoyl-CoA degradation I (aerobic)	0	1.30511e-06	0	0	2.08358e-06	3.22687e-07	1.42968e-06	0	0	0	0	0	0	1.35956e-06	4.60319e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-1501: mandelate degradation I	0	5.97534e-07	0	1.73872e-06	1.05266e-06	1.85255e-06	2.60783e-06	0	0	1.16131e-06	0	0	0	0	3.06587e-06	0	0	0	0	0	0	0	0	0	5.84849e-07	0	0	0	0	1.03392e-06	0	0
PWY-1541: superpathway of taurine degradation	0	2.09667e-06	0	2.68071e-06	0	1.65254e-06	5.52635e-06	0	0	3.38677e-06	0	0	0	0	0	0	0	0	0	0	0	4.99309e-06	0	0	1.52416e-06	0	0	5.47231e-07	0	0	0	0
PWY-1622: formaldehyde assimilation I (serine pathway)	0	4.52132e-06	0	5.23213e-06	4.81169e-06	4.74862e-06	2.33796e-06	0	0	3.05226e-06	0	0	0	1.44035e-06	5.01778e-06	0	0	0	0	0	0	4.26622e-06	0	0	1.98267e-06	1.09112e-06	0	1.24229e-06	1.25789e-06	0	1.37692e-06	0
PWY-181: photorespiration	0	1.0688e-05	0	1.93163e-05	8.54223e-06	1.09609e-05	1.15032e-05	0	0	9.66436e-06	0	0	0	2.28489e-06	1.10246e-05	0	0	0	0	0	0	6.95744e-06	0	4.97249e-06	9.77741e-06	0	0	0	0	0	5.04817e-06	8.06364e-07
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	4.73661e-05	4.68422e-05	2.01831e-05	5.49848e-05	6.34484e-05	4.37543e-05	2.43587e-05	1.50243e-05	3.91874e-05	4.05696e-05	1.03908e-05	1.23751e-05	0	3.141e-05	7.51897e-05	0	1.17429e-06	1.42313e-05	1.24358e-05	4.97284e-06	3.61603e-06	3.17843e-05	2.57305e-05	4.78867e-05	5.47334e-05	2.38044e-05	5.831e-06	1.37757e-05	1.05155e-05	1.43222e-05	1.5249e-05	2.09219e-05
PWY-1882: superpathway of C1 compounds oxidation to CO2	0	0	0	2.22798e-06	1.05429e-06	0	0	0	0	0	0	0	0	0	1.06348e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-2201: folate transformations I	4.08041e-06	8.5538e-06	0	1.42025e-05	1.25484e-05	6.28868e-06	0	0	0	0	0	0	0	2.37329e-06	4.15996e-06	0	0	0	0	3.98434e-06	0	2.51779e-06	0	0	0	8.41164e-06	0	2.14094e-06	0	0	0	0
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	0	2.08647e-06	0	3.51583e-06	0	4.82853e-06	0	0	0	4.53045e-06	0	0	0	1.08972e-05	0	0	0	0	0	0	0	6.4327e-06	0	0	0	0	0	9.54271e-07	0	0	0	0
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	2.66253e-05	6.42772e-05	6.54834e-06	8.6831e-05	6.65943e-05	5.52296e-05	3.00892e-05	1.52443e-06	1.46899e-05	8.3887e-05	0	6.59594e-06	0	2.82647e-05	0.000100973	0	4.01431e-06	0	6.96668e-06	2.25019e-06	0	3.81011e-05	9.7962e-06	6.25134e-06	3.71761e-05	2.33685e-05	1.6958e-05	8.19724e-06	6.89933e-06	6.64687e-06	5.56043e-06	5.80709e-06
PWY-2941: L-lysine biosynthesis II	1.85656e-05	5.8936e-05	1.43919e-05	6.43356e-05	5.85275e-05	6.60958e-05	2.45396e-05	6.94184e-06	7.81907e-05	6.73986e-05	9.93504e-06	2.13729e-05	2.76033e-06	5.0617e-05	8.00013e-05	0	1.20517e-06	0	1.32707e-05	3.1217e-06	1.82355e-06	5.71637e-05	1.05264e-05	4.09251e-05	5.17406e-05	1.90078e-05	4.57273e-05	1.93285e-05	2.20192e-06	4.97597e-06	8.03362e-06	1.06575e-05
PWY-2942: L-lysine biosynthesis III	9.04429e-05	0.000151408	3.12885e-05	0.000189951	0.00019142	0.000149172	6.12482e-05	1.0988e-05	0.000140339	0.000174579	1.67655e-05	3.70823e-05	2.90317e-06	7.96682e-05	0.00026978	0	1.62381e-05	1.33336e-05	1.70844e-05	5.85243e-06	4.00805e-06	0.000103894	3.09514e-05	5.45616e-05	0.000116626	7.80016e-05	9.28294e-05	3.74237e-05	2.18439e-05	1.92038e-05	4.35944e-05	1.73503e-05
PWY-3001: superpathway of L-isoleucine biosynthesis I	8.54576e-05	0.000151956	3.0799e-05	0.000170863	0.000157235	0.000130949	6.17316e-05	2.63771e-05	0.000128688	0.000153759	3.17839e-05	5.82926e-05	1.13768e-05	7.58252e-05	0.000213974	0	2.34442e-05	1.6747e-05	2.07703e-05	2.12856e-05	0	9.87897e-05	4.35146e-05	5.89347e-05	9.57328e-05	7.21689e-05	8.41464e-05	3.64886e-05	3.35524e-05	2.41864e-05	5.29982e-05	2.84427e-05
PWY-3481: superpathway of L-phenylalanine and L-tyrosine biosynthesis	0	7.43043e-07	0	0	0	6.24545e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5203e-07	0	0	0	0	0	0	0	0	0	0
PWY-3502: superpathway of NAD biosynthesis in eukaryotes	0	0	0	0	0	0	0	0	0	1.99514e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3661: glycine betaine degradation I	0	0	0	1.53694e-06	1.69258e-06	8.67819e-07	3.43244e-07	0	0	8.88612e-07	0	0	0	0	1.91579e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-3781: aerobic respiration I (cytochrome c)	3.60842e-05	5.42447e-05	2.03436e-05	6.30274e-05	7.89929e-05	5.25212e-05	4.58398e-05	1.25873e-05	6.82795e-06	3.56929e-05	0	2.96925e-05	0.000225461	4.58387e-05	6.98055e-05	6.73252e-06	1.66537e-05	4.23796e-05	1.54286e-05	0.000222873	5.82874e-05	5.04399e-05	0.000109013	2.41837e-05	5.49485e-05	4.01461e-05	2.48356e-05	3.07157e-05	2.61999e-05	2.91726e-05	3.10156e-05	3.77604e-05
PWY-3801: sucrose degradation II (sucrose synthase)	0	8.33461e-06	5.99669e-06	1.44851e-05	3.86291e-06	1.24628e-05	0	0	0	8.46004e-06	0	1.25079e-05	0	1.02954e-05	5.09353e-06	0	0	0	2.90659e-06	0	0	1.02253e-05	5.997e-06	5.38709e-06	3.45287e-06	0	0	7.75114e-06	0	4.65173e-06	9.46751e-06	0
PWY-3841: folate transformations II (plants)	0.000103525	0.000176743	3.5429e-05	0.000178336	0.000203408	0.000159069	6.1652e-05	2.27597e-05	0.000151286	0.000192496	1.99784e-05	5.00232e-05	3.96022e-06	7.88401e-05	0.000277278	2.95086e-06	2.21118e-05	1.70702e-05	1.94236e-05	7.09222e-06	1.82556e-05	0.000116376	4.39466e-05	5.83418e-05	0.000115733	8.62636e-05	0.000114833	3.87024e-05	2.56016e-05	1.79945e-05	3.77371e-05	2.08822e-05
PWY-3941: &beta;-alanine biosynthesis II	0	3.90919e-07	0	0	2.2905e-06	0	1.45537e-06	0	0	0	0	0	0	5.49977e-06	1.05585e-06	0	0	0	1.88138e-06	0	0	2.54127e-06	0	0	0	0	0	0	1.73948e-06	0	0	0
PWY-4041: &gamma;-glutamyl cycle	9.92098e-06	1.00551e-05	2.8827e-06	1.73811e-05	6.881e-06	9.92523e-06	4.82992e-06	0	5.84251e-06	6.20684e-06	0	0	0	8.90452e-06	3.07133e-05	0	2.22e-06	0	0	1.61558e-06	0	1.7162e-05	1.78773e-06	1.12338e-06	1.31778e-05	7.09627e-06	1.28966e-05	1.13431e-06	0	0	0	7.04659e-07
PWY-4321: L-glutamate degradation IV	0	0	0	2.61545e-06	0	0	0	0	0	0	0	0	0	0	1.67149e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-4361: S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I	0	0	0	0	0	0	0	0	0	8.48858e-07	0	0	0	8.23057e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-4702: phytate degradation I	0	1.7682e-06	0	9.39096e-07	0	2.97248e-06	0	0	0	5.73595e-06	0	0	0	3.9042e-07	2.49234e-06	0	0	0	0	1.22609e-06	0	1.53603e-06	0	0	2.75924e-06	0	0	0	0	0	0	0
PWY-4722: creatinine degradation II	0	3.94738e-06	0	6.83638e-06	3.07115e-06	6.99083e-06	0	0	0	0	0	0	0	2.7095e-06	1.1741e-06	0	0	0	0	0	0	3.98922e-06	0	0	0	0	0	0	0	0	0	0
PWY-4984: urea cycle	3.63629e-05	6.0241e-05	1.73123e-05	9.51251e-05	0.000100797	6.11178e-05	3.15959e-05	1.36005e-05	2.97921e-05	7.64315e-05	1.76759e-05	4.36531e-05	0	3.73031e-05	0.00010608	0	5.69524e-06	9.42444e-06	1.26619e-05	5.91466e-06	1.29093e-06	3.67826e-05	3.01013e-05	3.97043e-05	4.17958e-05	2.31256e-05	2.53139e-05	2.28503e-05	2.44221e-05	1.6853e-05	4.13949e-05	2.04401e-05
PWY-5004: superpathway of L-citrulline metabolism	0	1.4585e-06	1.44244e-06	0	0	0	0	0	0	0	0	0	0	3.03459e-06	7.21013e-06	0	0	0	0	0	0	1.50802e-06	0	0	0	0	0	0	0	0	0	0
PWY-5005: biotin biosynthesis II	6.94348e-06	1.36527e-05	3.97201e-06	1.56018e-05	1.76721e-05	7.80621e-06	5.06892e-06	4.6822e-06	1.63495e-05	1.37756e-05	0	1.37592e-06	0	7.55662e-06	2.22853e-05	0	0	1.71938e-06	1.05683e-06	2.4504e-06	0	1.37937e-05	2.29604e-06	8.31372e-06	5.35196e-06	1.77156e-06	7.21274e-06	4.30694e-06	6.75244e-06	1.80372e-06	9.55258e-07	1.94426e-06
PWY-5022: 4-aminobutanoate degradation V	0	0	0	0	0	2.03891e-05	0	0	0	0	0	0	0	0	5.82964e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5028: L-histidine degradation II	5.11627e-06	1.08044e-05	1.22911e-06	2.11543e-05	1.51465e-05	2.22565e-05	5.58898e-06	1.46208e-06	9.084e-06	2.02846e-05	0	1.6919e-06	0	3.88671e-06	1.50061e-05	0	0	0	1.91682e-06	0	0	9.06347e-06	1.843e-06	3.41098e-06	1.95989e-05	2.3334e-06	0	0	7.74472e-06	1.40159e-06	1.03539e-06	0
PWY-5030: L-histidine degradation III	0	6.58799e-06	0	8.12149e-06	6.26939e-06	7.41792e-06	2.07657e-06	0	0	3.88423e-06	0	0	0	1.80395e-05	1.65308e-05	0	0	0	0	0	0	9.95527e-06	0	0	2.73032e-06	1.56244e-06	0	0	2.67793e-06	0	0	0
PWY-5067: glycogen biosynthesis II (from UDP-D-Glucose)	0	0	0	1.85597e-06	1.34158e-06	8.84468e-07	0	0	0	0	0	2.77537e-06	0	0	0	0	0	0	0	0	0	6.64209e-07	0	0	0	0	0	0	2.52913e-06	0	0	0
PWY-5080: very long chain fatty acid biosynthesis I	0	1.00199e-06	0	1.23437e-06	6.0936e-07	1.88083e-06	2.90673e-06	0	0	0	0	4.43404e-06	1.23674e-05	3.55003e-06	0	0	3.65912e-06	3.19562e-06	2.30209e-06	2.75841e-05	0	1.02382e-06	1.83299e-06	0	4.88246e-07	6.7592e-07	0	4.53696e-06	2.70853e-06	6.84091e-06	1.00764e-05	4.26478e-06
PWY-5097: L-lysine biosynthesis VI	8.57323e-05	0.000135102	2.60981e-05	0.000169045	0.000168312	0.000137134	5.78376e-05	1.03704e-05	0.000122536	0.000168355	1.50731e-05	3.58621e-05	3.02101e-06	6.73364e-05	0.000265484	0	1.62952e-05	8.33721e-06	1.48538e-05	5.58131e-06	4.59244e-06	9.15953e-05	2.91301e-05	5.07628e-05	0.00010291	7.66896e-05	9.24229e-05	3.24146e-05	1.91861e-05	1.47709e-05	3.19874e-05	1.61024e-05
PWY-5100: pyruvate fermentation to acetate and lactate II	9.10873e-05	0.000116333	2.15334e-05	0.000113624	0.000122561	0.000105767	3.66626e-05	9.64009e-06	0.000113362	9.42339e-05	1.88489e-05	2.83278e-05	1.81706e-06	5.4003e-05	0.000180332	0	3.87765e-06	8.24162e-06	1.37412e-05	2.63599e-06	1.31332e-06	8.64489e-05	2.82526e-05	4.20368e-05	8.25599e-05	5.67008e-05	7.8448e-05	2.87557e-05	1.66536e-05	1.19947e-05	1.10647e-05	1.65661e-05
PWY-5101: L-isoleucine biosynthesis II	0	0	0	0	8.42527e-07	0	0	0	0	0	0	0	0	2.6554e-06	0	0	0	0	8.91531e-07	0	0	1.15746e-06	0	0	0	0	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III	0.000117419	0.00020963	4.141e-05	0.000239676	0.000237066	0.000187658	9.17854e-05	3.54617e-05	0.000175334	0.000225853	4.56821e-05	7.67415e-05	3.39954e-05	9.84796e-05	0.000322242	0	2.87725e-05	1.91495e-05	2.08263e-05	3.80534e-05	8.25869e-06	0.000130856	5.22513e-05	6.95934e-05	0.000132327	0.000110762	0.000117852	4.34651e-05	3.72163e-05	3.14978e-05	7.07492e-05	2.77814e-05
PWY-5104: L-isoleucine biosynthesis IV	0	0	0	0	0	8.43447e-07	7.0572e-07	0	0	0	0	0	0	2.35251e-06	1.89046e-05	0	0	0	0	0	0	1.59395e-06	0	0	0	0	0	0	0	0	0	0
PWY-5109: propanoate fermentation to 2-methylbutanoate	0	0	0	0	0	6.73689e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	1.45769e-05	4.46555e-05	1.23387e-05	4.06095e-05	5.49156e-05	1.73686e-05	8.81408e-06	5.44048e-06	6.66454e-05	2.37547e-05	1.29164e-05	1.10135e-05	4.00693e-06	2.63468e-05	4.27089e-05	0	5.91323e-06	7.65384e-06	6.83717e-06	1.91717e-06	0	2.58996e-05	1.51437e-05	1.92947e-05	3.43619e-05	1.12877e-05	4.13825e-05	1.49048e-05	1.1025e-05	5.1541e-06	8.55616e-06	9.4994e-06
PWY-5130: 2-oxobutanoate degradation I	6.21923e-06	2.72484e-05	4.04887e-06	2.21546e-05	2.42361e-05	1.83111e-05	1.15451e-05	0	0	1.83362e-05	0	1.24013e-06	0	8.69018e-06	5.24137e-05	0	3.99535e-07	0	6.86701e-07	0	0	1.42553e-05	0	3.25624e-06	2.38328e-05	1.28238e-05	4.75439e-06	9.47096e-07	2.10075e-06	0	4.46028e-06	9.99052e-07
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	4.89156e-05	0.000103998	1.77731e-05	0.000139075	0.000111542	0.000105772	6.99354e-05	1.00721e-05	6.93137e-05	0.000183723	1.23831e-05	3.76984e-05	1.42679e-05	6.09809e-05	0.000197886	0	2.48872e-05	6.20319e-06	1.60111e-05	1.50302e-05	1.24995e-06	8.67633e-05	2.03892e-05	2.95126e-05	6.93377e-05	6.58299e-05	6.89542e-05	2.71451e-05	1.73001e-05	1.76756e-05	3.29847e-05	1.40993e-05
PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)	2.1063e-05	2.36763e-05	6.3169e-06	4.08959e-05	2.45007e-05	3.88559e-05	2.09317e-05	0	2.43265e-05	5.34605e-05	0	7.7037e-06	0	1.56303e-05	7.12576e-05	0	2.20124e-05	0	8.62378e-06	1.71378e-06	3.15903e-05	3.02798e-05	6.78533e-06	3.10595e-06	5.04927e-05	2.09227e-05	3.08035e-05	1.11481e-05	4.61584e-06	5.33025e-06	1.95443e-05	3.1644e-06
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	4.53201e-05	6.78522e-05	1.72235e-05	0.000118205	7.74539e-05	5.73117e-05	2.98491e-05	2.01357e-06	3.6931e-05	7.40452e-05	4.10472e-06	1.14069e-05	0	3.64717e-05	0.000133963	0	5.23427e-06	0	5.28484e-06	3.25746e-06	1.14717e-06	5.35983e-05	9.15551e-06	3.53156e-05	4.93171e-05	3.40377e-05	1.0233e-05	1.1713e-05	6.85707e-06	1.0565e-05	5.76253e-06	9.05789e-06
PWY-5156: superpathway of fatty acid biosynthesis II (plant)	0	5.50005e-06	0	3.74291e-06	9.89052e-06	1.13851e-05	0	0	0	2.34787e-06	0	0	0	4.33282e-06	4.6048e-06	0	0	0	0	0	0	3.31007e-06	0	0	3.02599e-06	0	0	0	0	0	0	0
PWY-5178: toluene degradation IV (aerobic) (via catechol)	0	0	0	2.85733e-06	4.00268e-06	4.7317e-06	1.96647e-06	0	0	0	0	0	0	0	3.88687e-06	0	0	0	0	0	0	2.5155e-06	0	0	0	0	0	0	0	0	0	0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)	9.45108e-06	1.50696e-05	1.96238e-06	1.99458e-05	3.55157e-05	2.63042e-05	1.37179e-05	0	0	2.21689e-05	0	7.04646e-06	0	9.25457e-06	2.57394e-05	0	0	0	1.19015e-06	9.33702e-07	0	1.32541e-05	5.33817e-06	8.79169e-06	8.12677e-06	1.31126e-05	3.32256e-05	4.09254e-06	1.59957e-06	3.55293e-06	3.72113e-06	3.89719e-06
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	8.31334e-05	0.000126208	2.34392e-05	0.000133433	0.000133582	0.000117381	4.85186e-05	1.22805e-05	0.000118434	0.00012214	1.7464e-05	3.52596e-05	1.42166e-06	6.17583e-05	0.00021875	0	1.35967e-05	1.095e-05	1.5779e-05	5.76485e-06	2.81255e-06	7.97607e-05	2.74968e-05	4.43673e-05	7.90463e-05	6.40041e-05	9.56544e-05	2.55813e-05	1.87963e-05	1.39087e-05	3.20757e-05	1.69216e-05
