Assembly Accession	Organism Name				GCA_000006765.1	Pseudomonas aeruginosa PAO1	Pseudomonas aeruginosa PAO1|GCA_000006765.1							 		Tree node label
GCA_021233075.1	Pseudomonas sp. 7-41				GCA_023093975.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023093975.1						#	zZ5110147901720573795zZ	#zZ5110147901720573795zZ	Pseudomonas putida|GCA_003671955.1
GCA_021233455.1	Pseudomonas veronii				GCA_023100865.1	Pseudomonas sp. A2	Pseudomonas sp. A2|GCA_023100865.1						#	zZ5114370800131548376zZ	#zZ5114370800131548376zZ	Pseudomonas aeruginosa|GCA_004291075.1
GCA_021249245.1	Pseudomonas aeruginosa				GCA_023101265.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023101265.1						#	zZ5115569981874042723zZ	#zZ5115569981874042723zZ	Pseudomonas sp. MH9.3|GCA_034354675.1
GCA_021266605.1	Pseudomonas aeruginosa				GCA_023101285.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023101285.1						#	zZ5120405367472180594zZ	#zZ5120405367472180594zZ	Pseudomonas sp. phDV1|GCA_003408635.1
GCA_021282525.2	Pseudomonas monteilii				GCA_023101305.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023101305.1						#	zZ5122346899114822969zZ	#zZ5122346899114822969zZ	Pseudomonas sp. ABC1|GCA_013395055.1
GCA_021282625.2	Pseudomonas monteilii				GCA_023169845.1	Pseudomonas sp. CYM-20-01	Pseudomonas sp. CYM-20-01|GCA_023169845.1						#	zZ5131579299860967235zZ	#zZ5131579299860967235zZ	Pseudomonas fluorescens|GCA_025561665.1
GCA_021282645.2	Pseudomonas monteilii				GCA_023195795.1	Pseudomonas knackmussii	Pseudomonas knackmussii|GCA_023195795.1						#	zZ5132749971205001609zZ	#zZ5132749971205001609zZ	Pseudomonas simiae|GCA_030687375.1
GCA_021283055.2	Pseudomonas monteilii				GCA_023207855.1	Pseudomonas amygdali pv. loropetali	Pseudomonas amygdali pv. loropetali|GCA_023207855.1						#	zZ5141447745774393713zZ	#zZ5141447745774393713zZ	Pseudomonas viridiflava|GCA_018388545.1
GCA_021283075.2	Pseudomonas alloputida				GCA_023221695.1	Pseudomonas putida	Pseudomonas putida|GCA_023221695.1						#	zZ5142300834824262378zZ	#zZ5142300834824262378zZ	Pseudomonas aeruginosa|GCA_027570655.1
GCA_021283125.2	Pseudomonas kurunegalensis				GCA_023272755.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023272755.1						#	zZ5145197949251709915zZ	#zZ5145197949251709915zZ	Pseudomonas rhodesiae|GCA_024748755.1
GCA_021283165.2	Pseudomonas soli				GCA_023277925.1	Pseudomonas entomophila	Pseudomonas entomophila|GCA_023277925.1						#	zZ5152502578150590584zZ	#zZ5152502578150590584zZ	Pseudomonas aeruginosa|GCA_016105505.1
GCA_021283365.2	Pseudomonas monteilii				GCA_023277945.1	Pseudomonas syringae pv. syringae	Pseudomonas syringae pv. syringae|GCA_023277945.1						#	zZ5153464782033341849zZ	#zZ5153464782033341849zZ	Pseudomonas aeruginosa|GCA_003812885.1
GCA_021283375.2	Pseudomonas mosselii				GCA_023278085.1	Pseudomonas syringae	Pseudomonas syringae|GCA_023278085.1						#	zZ5155163044047019525zZ	#zZ5155163044047019525zZ	Pseudomonas canadensis|GCA_030980095.1
GCA_021283465.2	Pseudomonas asiatica				GCA_023278105.1	Pseudomonas tremae	Pseudomonas tremae|GCA_023278105.1						#	zZ5155736959684459997zZ	#zZ5155736959684459997zZ	Pseudomonas sp. MS646|GCA_036693845.1
GCA_021283545.2	Pseudomonas alloputida				GCA_023278125.1	Pseudomonas tremae	Pseudomonas tremae|GCA_023278125.1						#	zZ5161480977313676123zZ	#zZ5161480977313676123zZ	Pseudomonas aeruginosa|GCA_034480885.1
GCA_021378395.1	Pseudomonas aeruginosa				GCA_023278405.1	Pseudomonas shirazica	Pseudomonas shirazica|GCA_023278405.1						#	zZ5164574354386799433zZ	#zZ5164574354386799433zZ	Pseudomonas sp. GXZC|GCA_026967615.1
GCA_021389915.1	Pseudomonas brassicacearum				GCA_023330585.1	Pseudomonas bijieensis	Pseudomonas bijieensis|GCA_023330585.1						#	zZ5170175133729028065zZ	#zZ5170175133729028065zZ	Pseudomonas fluorescens|GCA_001307155.1
GCA_021390155.1	Pseudomonas sp. HN11				GCA_023375815.1	Pseudomonas sp. HS6	Pseudomonas sp. HS6|GCA_023375815.1						#	zZ5179759070959045008zZ	#zZ5179759070959045008zZ	Pseudomonas aeruginosa|GCA_031326325.1
GCA_021391435.1	Pseudomonas sivasensis				GCA_023380065.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023380065.1						#	zZ5180793049530464087zZ	#zZ5180793049530464087zZ	Pseudomonas aeruginosa|GCA_003798145.1
GCA_021398755.1	Pseudomonas aeruginosa				GCA_023380185.1	Pseudomonas chlororaphis subsp. piscium	Pseudomonas chlororaphis subsp. piscium|GCA_023380185.1						#	zZ5185101122374559456zZ	#zZ5185101122374559456zZ	Pseudomonas savastanoi pv. phaseolicola 1448A|GCA_000012205.1
GCA_021398855.1	Pseudomonas kribbensis				GCA_023497985.1	Pseudomonas viridiflava	Pseudomonas viridiflava|GCA_023497985.1						#	zZ5186755099163253836zZ	#zZ5186755099163253836zZ	Pseudomonas aeruginosa|GCA_030866905.1
GCA_021432765.1	Pseudomonas phenolilytica				GCA_023509015.1	Pseudomonas sp. PIA16	Pseudomonas sp. PIA16|GCA_023509015.1						#	zZ5211941417407170849zZ	#zZ5211941417407170849zZ	Pseudomonas aeruginosa|GCA_021513415.1
GCA_021460035.1	Pseudomonas aeruginosa				GCA_023515865.1	Pseudomonas avellanae	Pseudomonas avellanae|GCA_023515865.1						#	zZ521583438665994702zZ	#zZ521583438665994702zZ	Pseudomonas aeruginosa|GCA_003369735.1
GCA_021495345.2	Pseudomonas hydrolytica				GCA_023515885.1	Pseudomonas avellanae	Pseudomonas avellanae|GCA_023515885.1						#	zZ5217512885475605441zZ	#zZ5217512885475605441zZ	Pseudomonas aeruginosa|GCA_004014755.2
GCA_021497285.1	Pseudomonas aeruginosa				GCA_023517795.1	Pseudomonas fulva	Pseudomonas fulva|GCA_023517795.1						#	zZ5220217307989836943zZ	#zZ5220217307989836943zZ	Pseudomonas sp. HN2-3|GCA_020691745.1
GCA_021497305.1	Pseudomonas aeruginosa				GCA_023520735.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023520735.1						#	zZ5227943693556282128zZ	#zZ5227943693556282128zZ	Pseudomonas sp. MYb193|GCA_002966775.1
GCA_021497325.1	Pseudomonas aeruginosa				GCA_023546785.1	Pseudomonas sp. BYT-5	Pseudomonas sp. BYT-5|GCA_023546785.1						#	zZ5232571393488679415zZ	#zZ5232571393488679415zZ	Pseudomonas aeruginosa|GCA_023101265.1
GCA_021497345.2	Pseudomonas aeruginosa				GCA_023571485.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023571485.1						#	zZ5241265032068108102zZ	#zZ5241265032068108102zZ	Pseudomonas trivialis|GCA_036865215.1
GCA_021497365.2	Pseudomonas aeruginosa				GCA_023612115.1	Pseudomonas frederiksbergensis	Pseudomonas frederiksbergensis|GCA_023612115.1						#	zZ5242906955640014248zZ	#zZ5242906955640014248zZ	Pseudomonas sp. P13|GCA_029952805.1
GCA_021497385.1	Pseudomonas aeruginosa				GCA_023612335.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023612335.1						#	zZ5243140744552937238zZ	#zZ5243140744552937238zZ	Pseudomonas fluorescens|GCA_022023875.1
GCA_021497405.1	Pseudomonas aeruginosa				GCA_023615765.2	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023615765.2						#	zZ5246183251335715051zZ	#zZ5246183251335715051zZ	Pseudomonas aeruginosa|GCA_036237095.1
GCA_021497425.1	Pseudomonas aeruginosa				GCA_023651955.1	Pseudomonas sp. Y39-6	Pseudomonas sp. Y39-6|GCA_023651955.1						#	zZ5251676213125755411zZ	#zZ5251676213125755411zZ	Pseudomonas syringae pv. actinidiae ICMP 9853|GCA_000344335.2
GCA_021497445.1	Pseudomonas aeruginosa				GCA_023822305.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_023822305.1						#	zZ525188891066458053zZ	#zZ525188891066458053zZ	Pseudomonas aeruginosa|GCA_030122115.1
GCA_021497465.1	Pseudomonas monteilii				GCA_024023035.1	Pseudomonas kermanshahensis	Pseudomonas kermanshahensis|GCA_024023035.1						#	zZ5252336447853004646zZ	#zZ5252336447853004646zZ	Pseudomonas fluorescens|GCA_949788755.1
GCA_021513295.1	Pseudomonas aeruginosa				GCA_024072135.1	Pseudomonas moraviensis	Pseudomonas moraviensis|GCA_024072135.1						#	zZ525485568324433739zZ	#zZ525485568324433739zZ	Pseudomonas sp. G11|GCA_029457515.1
GCA_021513375.1	Pseudomonas aeruginosa				GCA_024072215.1	Pseudomonas moraviensis	Pseudomonas moraviensis|GCA_024072215.1						#	zZ5265426931694181951zZ	#zZ5265426931694181951zZ	Pseudomonas aeruginosa|GCA_021513615.1
GCA_021513395.1	Pseudomonas aeruginosa				GCA_024072235.1	Pseudomonas moraviensis	Pseudomonas moraviensis|GCA_024072235.1						#	zZ5269875856859986217zZ	#zZ5269875856859986217zZ	Pseudomonas aeruginosa|GCA_902703185.1
GCA_021513415.1	Pseudomonas aeruginosa				GCA_024072255.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024072255.1						#	zZ52775462600883296zZ	#zZ52775462600883296zZ	Pseudomonas sp. LBUM920|GCA_003852315.1
GCA_021513435.1	Pseudomonas aeruginosa				GCA_024072275.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024072275.1						#	zZ5279719658777004425zZ	#zZ5279719658777004425zZ	Pseudomonas aeruginosa|GCA_003813025.1
GCA_021513455.1	Pseudomonas aeruginosa				GCA_024072295.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024072295.1						#	zZ528685155795094989zZ	#zZ528685155795094989zZ	Pseudomonas aeruginosa|GCA_022700635.2
GCA_021513475.1	Pseudomonas aeruginosa				GCA_024072315.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024072315.1						#	zZ5287085554736013035zZ	#zZ5287085554736013035zZ	Pseudomonas frederiksbergensis|GCA_023612115.1
GCA_021513495.1	Pseudomonas aeruginosa				GCA_024072335.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024072335.1						#	zZ5301709953272777212zZ	#zZ5301709953272777212zZ	Pseudomonas aeruginosa|GCA_003194245.1
GCA_021513515.1	Pseudomonas aeruginosa				GCA_024072355.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024072355.1						#	zZ5302654363910686175zZ	#zZ5302654363910686175zZ	Pseudomonas sp. JS3066|GCA_036328175.1
GCA_021513535.1	Pseudomonas aeruginosa				GCA_024112395.1	Pseudomonas pergaminensis	Pseudomonas pergaminensis|GCA_024112395.1						#	zZ5308597891866474666zZ	#zZ5308597891866474666zZ	Pseudomonas fluorescens|GCA_010668965.1
GCA_021513555.1	Pseudomonas aeruginosa				GCA_024123855.1	Pseudomonas proteolytica	Pseudomonas proteolytica|GCA_024123855.1						#	zZ5315082507633181923zZ	#zZ5315082507633181923zZ	Pseudomonas syringae pv. antirrhini str. 126|GCA_030252405.1
GCA_021513575.1	Pseudomonas aeruginosa				GCA_024123875.1	Pseudomonas proteolytica	Pseudomonas proteolytica|GCA_024123875.1						#	zZ5321132765729386717zZ	#zZ5321132765729386717zZ	Pseudomonas aeruginosa|GCA_003206535.1
GCA_021513595.1	Pseudomonas aeruginosa				GCA_024125675.1	Pseudomonas putida	Pseudomonas putida|GCA_024125675.1						#	zZ5327240586707189812zZ	#zZ5327240586707189812zZ	Pseudomonas sp. IT1137|GCA_035621475.1
GCA_021513615.1	Pseudomonas aeruginosa				GCA_024205205.1	Pseudomonas sp. KHPS1	Pseudomonas sp. KHPS1|GCA_024205205.1						#	zZ532966887680961300zZ	#zZ532966887680961300zZ	Pseudomonas aeruginosa|GCA_027570795.1
GCA_021513635.1	Pseudomonas aeruginosa				GCA_024205225.1	Pseudomonas hydrolytica	Pseudomonas hydrolytica|GCA_024205225.1						#	zZ5330190442734595977zZ	#zZ5330190442734595977zZ	Pseudomonas synxantha|GCA_003851465.1
GCA_021513675.1	Pseudomonas aeruginosa				GCA_024266625.1	Pseudomonas putida	Pseudomonas putida|GCA_024266625.1						#	zZ533291253445969689zZ	#zZ533291253445969689zZ	Pseudomonas aeruginosa|GCA_003073795.1
GCA_021560055.1	Pseudomonas sp. BC42				GCA_024266685.1	Pseudomonas fluorescens	Pseudomonas fluorescens|GCA_024266685.1						#	zZ5338497140650037280zZ	#zZ5338497140650037280zZ	Pseudomonas fluorescens|GCA_035203565.1
GCA_021560075.1	Pseudomonas juntendi				GCA_024266805.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024266805.1						#	zZ5342110570675674091zZ	#zZ5342110570675674091zZ	Pseudomonas aeruginosa|GCA_027571115.1
GCA_021601605.3	Pseudomonas aeruginosa				GCA_024266915.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024266915.1						#	zZ5343677995811022615zZ	#zZ5343677995811022615zZ	Pseudomonas sp. J380|GCA_009827115.1
GCA_021601685.2	Pseudomonas aeruginosa				GCA_024296925.1	Pseudomonas nunensis	Pseudomonas nunensis|GCA_024296925.1						#	zZ5344635329783686786zZ	#zZ5344635329783686786zZ	Pseudomonas aeruginosa|GCA_900618335.1
GCA_021601745.3	Pseudomonas aeruginosa				GCA_024300845.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024300845.1						#	zZ5351169255328386186zZ	#zZ5351169255328386186zZ	Pseudomonas sp. NY5710|GCA_013305665.1
GCA_021644285.3	Pseudomonas aeruginosa				GCA_024349685.1	Pseudomonas sp. LRP2-20	Pseudomonas sp. LRP2-20|GCA_024349685.1						#	zZ5356643206657048648zZ	#zZ5356643206657048648zZ	Pseudomonas aeruginosa|GCA_030121875.1
GCA_021644425.2	Pseudomonas aeruginosa				GCA_024397355.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024397355.1						#	zZ5356654798370189920zZ	#zZ5356654798370189920zZ	Pseudomonas putida|GCA_001630725.2
GCA_021644505.2	Pseudomonas aeruginosa				GCA_024397895.1	Pseudomonas benzenivorans	Pseudomonas benzenivorans|GCA_024397895.1						#	zZ5361844652688256102zZ	#zZ5361844652688256102zZ	Pseudomonas aeruginosa|GCA_031222225.1
GCA_021645225.2	Pseudomonas aeruginosa				GCA_024494485.1	Pseudomonas asiatica	Pseudomonas asiatica|GCA_024494485.1						#	zZ5374504051075036675zZ	#zZ5374504051075036675zZ	Pseudomonas asiatica|GCA_021283465.2
GCA_021645325.2	Pseudomonas aeruginosa				GCA_024496105.1	Pseudomonas citronellolis	Pseudomonas citronellolis|GCA_024496105.1						#	zZ5378190234344037444zZ	#zZ5378190234344037444zZ	Pseudomonas lalkuanensis|GCA_020422905.1
GCA_021645445.2	Pseudomonas aeruginosa				GCA_024507915.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024507915.1						#	zZ5378613022958939556zZ	#zZ5378613022958939556zZ	Pseudomonas sp. CMR5c|GCA_003850545.1
GCA_021650705.1	Pseudomonas sp. KNUC1026				GCA_024508115.1	Pseudomonas putida	Pseudomonas putida|GCA_024508115.1						#	zZ5379694038013595212zZ	#zZ5379694038013595212zZ	Pseudomonas aeruginosa|GCA_028053955.3
GCA_021654315.1	Pseudomonas alcaligenes				GCA_024584585.1	Pseudomonas ficuserectae	Pseudomonas ficuserectae|GCA_024584585.1						#	zZ5382809552156154931zZ	#zZ5382809552156154931zZ	Pseudomonas alvandae|GCA_019141525.1
GCA_021660795.4	Pseudomonas aeruginosa				GCA_024584605.1	Pseudomonas extremorientalis	Pseudomonas extremorientalis|GCA_024584605.1						#	zZ5385956906243442049zZ	#zZ5385956906243442049zZ	Pseudomonas aeruginosa|GCA_028609185.1
GCA_021660815.2	Pseudomonas aeruginosa				GCA_024610595.1	Pseudomonas zeae	Pseudomonas zeae|GCA_024610595.1						#	zZ538889837503011715zZ	#zZ538889837503011715zZ	Pseudomonas mendocina|GCA_026503285.1
GCA_021660875.3	Pseudomonas aeruginosa				GCA_024610635.1	Pseudomonas sp. T8	Pseudomonas sp. T8|GCA_024610635.1						#	zZ5397187474628972352zZ	#zZ5397187474628972352zZ	Pseudomonas aeruginosa PAK|GCA_902172305.2
GCA_021661475.3	Pseudomonas aeruginosa				GCA_024652905.1	Pseudomonas psychrotolerans	Pseudomonas psychrotolerans|GCA_024652905.1						#	zZ5397189336905158001zZ	#zZ5397189336905158001zZ	Pseudomonas aeruginosa|GCA_004010895.1
GCA_021661615.2	Pseudomonas aeruginosa				GCA_024652945.3	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024652945.3						#	zZ539989737011431478zZ	#zZ539989737011431478zZ	Pseudomonas juntendi|GCA_021725455.1
GCA_021661655.3	Pseudomonas aeruginosa				GCA_024730785.1	Pseudomonas sp. LS44	Pseudomonas sp. LS44|GCA_024730785.1						#	zZ540180824300846441zZ	#zZ540180824300846441zZ	Pseudomonas aeruginosa|GCA_032811685.1
GCA_021664795.2	Pseudomonas aeruginosa				GCA_024731685.1	Pseudomonas chlororaphis	Pseudomonas chlororaphis|GCA_024731685.1						#	zZ5402745650676082840zZ	#zZ5402745650676082840zZ	Pseudomonas aeruginosa|GCA_036233115.1
GCA_021666815.3	Pseudomonas aeruginosa				GCA_024734645.1	Pseudomonas sp. CBS	Pseudomonas sp. CBS|GCA_024734645.1						#	zZ5404449626216601505zZ	#zZ5404449626216601505zZ	Pseudomonas juntendi|GCA_037094715.1
GCA_021666875.3	Pseudomonas aeruginosa				GCA_024741815.1	Pseudomonas sp. LS1212	Pseudomonas sp. LS1212|GCA_024741815.1						#	zZ5405982377504052912zZ	#zZ5405982377504052912zZ	Pseudomonas brassicacearum subsp. brassicacearum NFM421|GCA_000194805.1
GCA_021669275.3	Pseudomonas aeruginosa				GCA_024748535.1	Pseudomonas sichuanensis	Pseudomonas sichuanensis|GCA_024748535.1						#	zZ5412326711924417270zZ	#zZ5412326711924417270zZ	Pseudomonas aeruginosa|GCA_019857525.1
GCA_021669335.3	Pseudomonas aeruginosa				GCA_024748615.1	Pseudomonas sp. B21-048	Pseudomonas sp. B21-048|GCA_024748615.1						#	zZ5412446575064238484zZ	#zZ5412446575064238484zZ	Pseudomonas aeruginosa|GCA_036232845.1
GCA_021669535.2	Pseudomonas aeruginosa				GCA_024748635.1	Pseudomonas donghuensis	Pseudomonas donghuensis|GCA_024748635.1						#	zZ5413591167084101153zZ	#zZ5413591167084101153zZ	Pseudomonas lundensis|GCA_018449005.1
GCA_021725455.1	Pseudomonas juntendi				GCA_024748655.1	Pseudomonas donghuensis	Pseudomonas donghuensis|GCA_024748655.1						#	zZ5413814648111661697zZ	#zZ5413814648111661697zZ	Pseudomonas multiresinivorans|GCA_012971725.1
GCA_022023875.1	Pseudomonas fluorescens				GCA_024748675.1	Pseudomonas sp. B21-041	Pseudomonas sp. B21-041|GCA_024748675.1						#	zZ541699935460994587zZ	#zZ541699935460994587zZ	Pseudomonas aeruginosa|GCA_001516325.2
GCA_022026035.1	Pseudomonas savastanoi pv. savastanoi				GCA_024748695.1	Pseudomonas sp. B21-040	Pseudomonas sp. B21-040|GCA_024748695.1						#	zZ5418487883302459476zZ	#zZ5418487883302459476zZ	Pseudomonas aeruginosa|GCA_011045375.1
GCA_022213165.2	Pseudomonas aeruginosa				GCA_024748715.1	Pseudomonas moraviensis	Pseudomonas moraviensis|GCA_024748715.1						#	zZ5420364779819490438zZ	#zZ5420364779819490438zZ	Pseudomonas aeruginosa|GCA_013343415.1
GCA_022354785.1	Pseudomonas putida				GCA_024748735.1	Pseudomonas sp. B21-044	Pseudomonas sp. B21-044|GCA_024748735.1						#	zZ5422734830231201348zZ	#zZ5422734830231201348zZ	Pseudomonas syringae|GCA_018388485.1
GCA_022424055.2	Pseudomonas aeruginosa				GCA_024748755.1	Pseudomonas rhodesiae	Pseudomonas rhodesiae|GCA_024748755.1						#	zZ5423254820177230034zZ	#zZ5423254820177230034zZ	Pseudomonas iranensis|GCA_014268585.2
GCA_022453765.1	Pseudomonas aeruginosa				GCA_024748775.1	Pseudomonas sp. B21-047	Pseudomonas sp. B21-047|GCA_024748775.1						#	zZ5427331856430794531zZ	#zZ5427331856430794531zZ	Pseudomonas putida|GCA_025905485.1
GCA_022453825.1	Pseudomonas aeruginosa				GCA_024748795.1	Pseudomonas sp. B21-051	Pseudomonas sp. B21-051|GCA_024748795.1						#	zZ5427911083847616431zZ	#zZ5427911083847616431zZ	Pseudomonas sp. St29|GCA_001547915.1
GCA_022475555.3	Pseudomonas aeruginosa				GCA_024748815.1	Pseudomonas atacamensis	Pseudomonas atacamensis|GCA_024748815.1						#	zZ5428391119897750572zZ	#zZ5428391119897750572zZ	Pseudomonas sp. MH10|GCA_034353045.1
GCA_022533565.1	Pseudomonas azotoformans				GCA_024748895.1	Pseudomonas atacamensis	Pseudomonas atacamensis|GCA_024748895.1						#	zZ5430825694036837855zZ	#zZ5430825694036837855zZ	Pseudomonas aeruginosa|GCA_036233435.1
GCA_022533585.1	Pseudomonas sp. LS.1a				GCA_024748925.1	Pseudomonas sp. B21-036	Pseudomonas sp. B21-036|GCA_024748925.1						#	zZ5433765061424327170zZ	#zZ5433765061424327170zZ	Pseudomonas sp. MAG733B|GCA_036884845.1
GCA_022537035.1	Pseudomonas sp. MPFS				GCA_024748945.1	Pseudomonas sp. B21-035	Pseudomonas sp. B21-035|GCA_024748945.1						#	zZ5433834084392671956zZ	#zZ5433834084392671956zZ	Pseudomonas aeruginosa|GCA_027571305.1
GCA_022557235.1	Pseudomonas syringae pv. helianthi				GCA_024748965.1	Pseudomonas sp. B21-032	Pseudomonas sp. B21-032|GCA_024748965.1						#	zZ5448544563336600000zZ	#zZ5448544563336600000zZ	Pseudomonas putida|GCA_903815255.1
GCA_022557255.1	Pseudomonas syringae pv. tagetis				GCA_024748985.1	Pseudomonas sp. B21-031	Pseudomonas sp. B21-031|GCA_024748985.1						#	zZ546319976105972670zZ	#zZ546319976105972670zZ	Pseudomonas brassicacearum|GCA_008370715.1
GCA_022559545.1	Pseudomonas aeruginosa				GCA_024749005.1	Pseudomonas protegens	Pseudomonas protegens|GCA_024749005.1						#	zZ5473316392396531281zZ	#zZ5473316392396531281zZ	Pseudomonas sp. ATCC 13867|GCA_000349845.1
GCA_022569855.1	Pseudomonas aeruginosa				GCA_024749025.1	Pseudomonas putida	Pseudomonas putida|GCA_024749025.1						#	zZ548125275959466200zZ	#zZ548125275959466200zZ	Pseudomonas aeruginosa|GCA_021661475.3
GCA_022569895.1	Pseudomonas aeruginosa				GCA_024749045.1	Pseudomonas sp. B21-028	Pseudomonas sp. B21-028|GCA_024749045.1						#	zZ5481659236494954569zZ	#zZ5481659236494954569zZ	Pseudomonas aeruginosa|GCA_013343535.1
GCA_022569915.1	Pseudomonas aeruginosa				GCA_024749065.1	Pseudomonas sichuanensis	Pseudomonas sichuanensis|GCA_024749065.1						#	zZ5483040090937651211zZ	#zZ5483040090937651211zZ	Pseudomonas congelans|GCA_018516745.1
GCA_022569935.1	Pseudomonas aeruginosa				GCA_024749085.1	Pseudomonas siliginis	Pseudomonas siliginis|GCA_024749085.1						#	zZ5484143448163425905zZ	#zZ5484143448163425905zZ	Pseudomonas sp. St386|GCA_018325865.1
GCA_022569975.1	Pseudomonas aeruginosa				GCA_024749105.1	Pseudomonas atacamensis	Pseudomonas atacamensis|GCA_024749105.1						#	zZ5496358320185376425zZ	#zZ5496358320185376425zZ	Pseudomonas synxantha|GCA_003851525.1
GCA_022569995.1	Pseudomonas aeruginosa				GCA_024749125.1	Pseudomonas laurylsulfatiphila	Pseudomonas laurylsulfatiphila|GCA_024749125.1						#	zZ5500989675389774424zZ	#zZ5500989675389774424zZ	Pseudomonas aeruginosa|GCA_017378395.1
GCA_022570115.1	Pseudomonas aeruginosa				GCA_024749145.1	Pseudomonas protegens	Pseudomonas protegens|GCA_024749145.1						#	zZ5525023374173780196zZ	#zZ5525023374173780196zZ	Pseudomonas aeruginosa|GCA_028404105.1
GCA_022570235.1	Pseudomonas aeruginosa				GCA_024749165.1	Pseudomonas sp. B21-023	Pseudomonas sp. B21-023|GCA_024749165.1						#	zZ5529895124040305384zZ	#zZ5529895124040305384zZ	Pseudomonas putida SJTE-1|GCA_000271965.2
GCA_022570415.1	Pseudomonas aeruginosa				GCA_024749185.1	Pseudomonas wadenswilerensis	Pseudomonas wadenswilerensis|GCA_024749185.1						#	zZ553413561254677980zZ	#zZ553413561254677980zZ	Pseudomonas psychrotolerans|GCA_024652905.1
GCA_022570435.1	Pseudomonas aeruginosa				GCA_024749205.1	Pseudomonas sp. B21-021	Pseudomonas sp. B21-021|GCA_024749205.1						#	zZ554721018460744998zZ	#zZ554721018460744998zZ	Pseudomonas aeruginosa|GCA_021513375.1
GCA_022570455.1	Pseudomonas aeruginosa				GCA_024749225.1	Pseudomonas sp. B21-019	Pseudomonas sp. B21-019|GCA_024749225.1						#	zZ5551370593801772322zZ	#zZ5551370593801772322zZ	Pseudomonas sp. ZY71|GCA_036542145.1
GCA_022570475.1	Pseudomonas aeruginosa				GCA_024749245.1	Pseudomonas sp. B21-017	Pseudomonas sp. B21-017|GCA_024749245.1						#	zZ5558379728025713915zZ	#zZ5558379728025713915zZ	Pseudomonas coronafaciens pv. oryzae str. 1_6|GCA_000156995.2
GCA_022593675.3	Pseudomonas aeruginosa				GCA_024749265.1	Pseudomonas brassicacearum	Pseudomonas brassicacearum|GCA_024749265.1						#	zZ5570445583991552995zZ	#zZ5570445583991552995zZ	Pseudomonas aeruginosa|GCA_005305005.1
GCA_022637535.1	Pseudomonas simiae				GCA_024749285.1	Pseudomonas sp. B21-015	Pseudomonas sp. B21-015|GCA_024749285.1						#	zZ5572406445291780581zZ	#zZ5572406445291780581zZ	Pseudomonas aeruginosa|GCA_036232385.1
GCA_022637915.1	Pseudomonas aeruginosa				GCA_024749305.1	Pseudomonas sp. B21-012	Pseudomonas sp. B21-012|GCA_024749305.1						#	zZ5587778107104913392zZ	#zZ5587778107104913392zZ	Pseudomonas trivialis|GCA_036865025.1
GCA_022638055.1	Pseudomonas aeruginosa				GCA_024749325.1	Pseudomonas sp. B21-010	Pseudomonas sp. B21-010|GCA_024749325.1						#	zZ5589397953722663850zZ	#zZ5589397953722663850zZ	Pseudomonas putida|GCA_029590515.1
GCA_022638175.1	Pseudomonas aeruginosa				GCA_024749345.1	Pseudomonas sp. B21-009	Pseudomonas sp. B21-009|GCA_024749345.1						#	zZ5591090123946022534zZ	#zZ5591090123946022534zZ	Pseudomonas chengduensis|GCA_026314255.1
GCA_022648765.1	Pseudomonas sp. ArH3a				GCA_024749365.1	Pseudomonas canavaninivorans	Pseudomonas canavaninivorans|GCA_024749365.1						#	zZ5591945477325365812zZ	#zZ5591945477325365812zZ	Pseudomonas oryziphila|GCA_003940785.1
GCA_022649105.1	Pseudomonas aeruginosa				GCA_024752495.1	Pseudomonas mosselii	Pseudomonas mosselii|GCA_024752495.1						#	zZ5610479201420840519zZ	#zZ5610479201420840519zZ	Pseudomonas aeruginosa VRFPA04|GCA_000473745.3
GCA_022649245.1	Pseudomonas aeruginosa				GCA_024803805.1	Pseudomonas aeruginosa	Pseudomonas aeruginosa|GCA_024803805.1						#	zZ5616116771733023133zZ	#zZ5616116771733023133zZ	Pseudomonas siliginis|GCA_024072355.1
