Run ID: mytest2
Genomes produced: 2118
Alignment mode: codon
Filtered by: 50%

Genomes included in the analysis
uid	label	acc	taxon_name	strain_name	type	taxonomy	UBCG
2274071293526032214	GCA_014217315.1	null	null	null	null	null	82
1042431312617217099	GCA_014217705.1	null	null	null	null	null	82
3845054525988404831	GCA_014268205.2	null	null	null	null	null	82
1990783705899050996	GCA_014268275.3	null	null	null	null	null	82
3796688893576741858	GCA_014268375.2	null	null	null	null	null	82
7818187547777396864	GCA_014268445.2	null	null	null	null	null	82
1613305175274426015	GCA_014268455.2	null	null	null	null	null	82
7861332888562360046	GCA_014268485.2	null	null	null	null	null	82
733519076117225146	GCA_014268495.2	null	null	null	null	null	82
5423254820177230034	GCA_014268585.2	null	null	null	null	null	82
7624449993671565233	GCA_014268595.2	null	null	null	null	null	82
6826945785562450505	GCA_014268695.2	null	null	null	null	null	82
7399604493586808704	GCA_014268755.2	null	null	null	null	null	82
7532982782581873415	GCA_014268885.2	null	null	null	null	null	82
1137906917980674178	GCA_014268975.2	null	null	null	null	null	79
8214946213065510105	GCA_014269025.2	null	null	null	null	null	82
1725887005817012075	GCA_014269225.2	null	null	null	null	null	82
8776666991757660241	GCA_014467035.1	null	null	null	null	null	82
3213960676991505755	GCA_014490645.1	null	null	null	null	null	82
4195922176261085050	GCA_014522265.1	null	null	null	null	null	80
2784266216939674793	GCA_014524625.1	null	null	null	null	null	82
7511497144612263579	GCA_014524645.1	null	null	null	null	null	82
3346903767127311174	GCA_014656565.1	null	null	null	null	null	82
1112359719995908295	GCA_014672795.1	null	null	null	null	null	81
1581604425768919582	GCA_014706535.1	null	null	null	null	null	83
1150135512751144851	GCA_014764425.1	null	null	null	null	null	82
1269908854773591352	GCA_014792105.1	null	null	null	null	null	82
4276797424296300177	GCA_014792125.1	null	null	null	null	null	79
1311949772515518228	GCA_014843515.1	null	null	null	null	null	84
6689582634035246934	GCA_014854555.1	null	null	null	null	null	82
5708690984292723793	GCA_014854655.1	null	null	null	null	null	82
1283121848633337107	GCA_014855475.1	null	null	null	null	null	82
152104587150865594	GCA_014863505.1	null	null	null	null	null	82
7337199593401206314	GCA_014863585.1	null	null	null	null	null	82
7847058228458376386	GCA_014863605.1	null	null	null	null	null	82
1647460957212532605	GCA_014883875.1	null	null	null	null	null	82
1767548644811082528	GCA_014930935.1	null	null	null	null	null	82
5940616794910964711	GCA_014930995.1	null	null	null	null	null	82
750407617452978610	GCA_015074865.1	null	null	null	null	null	82
1082702921373108303	GCA_015136515.1	null	null	null	null	null	82
6979521900410325300	GCA_015168335.1	null	null	null	null	null	82
6975282946120814859	GCA_015277575.1	null	null	null	null	null	82
8741248706881199128	GCA_015377145.2	null	null	null	null	null	82
7742157654792228949	GCA_015476275.1	null	null	null	null	null	82
322183022949728136	GCA_015679205.1	null	null	null	null	null	82
2622979085061731825	GCA_015679225.1	null	null	null	null	null	83
3388968989294182589	GCA_015680915.2	null	null	null	null	null	82
8937234474201689934	GCA_015697465.1	null	null	null	null	null	82
4648820862592130875	GCA_015697605.1	null	null	null	null	null	82
1370005565594417585	GCA_015697645.1	null	null	null	null	null	82
6014035686076822270	GCA_015697665.1	null	null	null	null	null	82
3466944320160026246	GCA_015767515.1	null	null	null	null	null	82
990904226436100612	GCA_015832055.1	null	null	null	null	null	82
6259607427058677289	GCA_015832075.1	null	null	null	null	null	82
721026904142482390	GCA_016064595.1	null	null	null	null	null	82
5152502578150590584	GCA_016105505.1	null	null	null	null	null	82
6284473677224951075	GCA_016105665.1	null	null	null	null	null	82
2643280193910658760	GCA_016105885.1	null	null	null	null	null	82
593933429168448632	GCA_016107485.1	null	null	null	null	null	82
890209729453586293	GCA_016126955.1	null	null	null	null	null	82
2797437623281134102	GCA_016134915.1	null	null	null	null	null	82
2608613084792090258	GCA_016134935.2	null	null	null	null	null	81
7785536500342690412	GCA_016406145.1	null	null	null	null	null	82
2065895362749209768	GCA_016413685.1	null	null	null	null	null	82
8685991514477948274	GCA_016584725.1	null	null	null	null	null	82
7835558977186498086	GCA_016599635.1	null	null	null	null	null	82
4138060265653331294	GCA_016599655.1	null	null	null	null	null	82
7848282811894901676	GCA_016615645.1	null	null	null	null	null	82
7624333954131371031	GCA_016694755.2	null	null	null	null	null	82
4306938576623790549	GCA_016728065.1	null	null	null	null	null	82
4206620259591403840	GCA_016743035.1	null	null	null	null	null	82
2794102508507046911	GCA_016743115.1	null	null	null	null	null	82
4078480192354070950	GCA_016745115.1	null	null	null	null	null	82
8374292678681595972	GCA_016745135.1	null	null	null	null	null	82
7124961772788595027	GCA_016745155.1	null	null	null	null	null	82
4174092357040515447	GCA_016745175.1	null	null	null	null	null	82
892952120490277815	GCA_016745195.1	null	null	null	null	null	82
3765709836539904812	GCA_016757635.1	null	null	null	null	null	82
1172816859408401862	GCA_016772375.1	null	null	null	null	null	82
8179890564740739450	GCA_016772395.1	null	null	null	null	null	82
2898820617360899792	GCA_016811975.1	null	null	null	null	null	82
6265301437346995981	GCA_016845885.1	null	null	null	null	null	73
4200787163551957656	GCA_016859165.1	null	null	null	null	null	82
8343665269352114021	GCA_016861355.2	null	null	null	null	null	82
4585473072702835915	GCA_016861485.1	null	null	null	null	null	82
963929133709307036	GCA_016864415.1	null	null	null	null	null	82
4629502547435746417	GCA_016919445.1	null	null	null	null	null	82
1756881880163855622	GCA_016922515.2	null	null	null	null	null	82
6336750147631421803	GCA_016923395.2	null	null	null	null	null	82
1460988922263055154	GCA_016924255.2	null	null	null	null	null	82
2975980938422551707	GCA_016924475.2	null	null	null	null	null	82
2115298555502319091	GCA_016924585.2	null	null	null	null	null	82
6061556726891388138	GCA_016925455.1	null	null	null	null	null	82
2782919736224797546	GCA_016925475.1	null	null	null	null	null	82
7339568359168747205	GCA_016925575.1	null	null	null	null	null	81
4093182678416067628	GCA_016925675.1	null	null	null	null	null	77
8580226882871262016	GCA_017167965.1	null	null	null	null	null	82
921688202104848554	GCA_017167985.1	null	null	null	null	null	82
239399002821063776	GCA_017347385.1	null	null	null	null	null	82
5500989675389774424	GCA_017378395.1	null	null	null	null	null	82
4478560523405811412	GCA_017378475.1	null	null	null	null	null	82
2314759778382363649	GCA_017498465.1	null	null	null	null	null	82
8465588795618454346	GCA_017604325.1	null	null	null	null	null	82
3877128848252681962	GCA_017798225.1	null	null	null	null	null	82
4012252471359254277	GCA_017900915.1	null	null	null	null	null	82
4888962147409666595	GCA_017915135.1	null	null	null	null	null	82
2773699930380827132	GCA_017922675.1	null	null	null	null	null	82
8121734246399410243	GCA_017922915.1	null	null	null	null	null	82
3682428271986648864	GCA_017922975.1	null	null	null	null	null	82
4230276531006694955	GCA_017923175.1	null	null	null	null	null	82
6102108558198118007	GCA_017923375.1	null	null	null	null	null	82
6533124874936841534	GCA_017927795.1	null	null	null	null	null	82
1350431730554503790	GCA_017948385.1	null	null	null	null	null	82
8749047227137035040	GCA_017968885.1	null	null	null	null	null	82
3796875580679953561	GCA_018138045.1	null	null	null	null	null	83
8709277639616243035	GCA_018138065.1	null	null	null	null	null	83
1110836978735649745	GCA_018141045.1	null	null	null	null	null	83
2974420762227361039	GCA_018141565.1	null	null	null	null	null	82
5868864386399564243	GCA_018141625.1	null	null	null	null	null	82
8800254863977713954	GCA_018141645.1	null	null	null	null	null	82
4190130985442597051	GCA_018223845.1	null	null	null	null	null	82
7875912192466831431	GCA_018279245.1	null	null	null	null	null	82
334642557147512710	GCA_018279265.1	null	null	null	null	null	82
2538341611014814235	GCA_018279285.1	null	null	null	null	null	82
9131836576397282575	GCA_018279305.1	null	null	null	null	null	82
6437958729205480744	GCA_018310475.1	null	null	null	null	null	77
7587172467813763161	GCA_018324325.1	null	null	null	null	null	82
7489896168719986661	GCA_018324425.1	null	null	null	null	null	82
752078793922277573	GCA_018325805.1	null	null	null	null	null	82
5484143448163425905	GCA_018325865.1	null	null	null	null	null	82
3459321822931900435	GCA_018325905.1	null	null	null	null	null	82
4341811564939054001	GCA_018325965.1	null	null	null	null	null	81
3697693887381066901	GCA_018326005.1	null	null	null	null	null	82
8778397905832531381	GCA_018326065.1	null	null	null	null	null	82
2462359387303198653	GCA_018326365.1	null	null	null	null	null	81
8092234599961819730	GCA_018326405.1	null	null	null	null	null	83
2529399502330656879	GCA_018343775.1	null	null	null	null	null	82
5422734830231201348	GCA_018388485.1	null	null	null	null	null	82
1592500708986872590	GCA_018388505.1	null	null	null	null	null	82
4136556816251799124	GCA_018388525.1	null	null	null	null	null	82
5141447745774393713	GCA_018388545.1	null	null	null	null	null	82
3957883541555382204	GCA_018394375.1	null	null	null	null	null	82
742420977078631045	GCA_018398475.1	null	null	null	null	null	82
8776638784456803758	GCA_018408275.1	null	null	null	null	null	82
6847107801910954094	GCA_018409365.1	null	null	null	null	null	82
8156702569033079822	GCA_018417555.1	null	null	null	null	null	82
826656448910318804	GCA_018417575.1	null	null	null	null	null	82
3504409850200975691	GCA_018417595.1	null	null	null	null	null	83
1639131027979046569	GCA_018417635.1	null	null	null	null	null	83
6327256806108586808	GCA_018448985.1	null	null	null	null	null	82
5413591167084101153	GCA_018449005.1	null	null	null	null	null	82
2993643905802133429	GCA_018449025.1	null	null	null	null	null	82
3395097086551722301	GCA_018502625.1	null	null	null	null	null	82
5483040090937651211	GCA_018516745.1	null	null	null	null	null	82
6858462846091532005	GCA_018516785.1	null	null	null	null	null	82
5873155217651261104	GCA_018596375.1	null	null	null	null	null	82
436590230754624964	GCA_018598285.3	null	null	null	null	null	82
6589107529402889952	GCA_018603495.1	null	null	null	null	null	82
6922130920313778249	GCA_018968705.1	null	null	null	null	null	82
2164307894496174689	GCA_018986715.1	null	null	null	null	null	82
4774717357531441277	GCA_019056475.1	null	null	null	null	null	84
7545170809292721775	GCA_019084125.3	null	null	null	null	null	82
2651996788659752740	GCA_019139535.1	null	null	null	null	null	82
4000000516253050545	GCA_019139675.1	null	null	null	null	null	82
3869865854337655418	GCA_019139795.1	null	null	null	null	null	82
957541679733941687	GCA_019139815.1	null	null	null	null	null	82
8848463353679489167	GCA_019139835.1	null	null	null	null	null	82
4465246810285762104	GCA_019139855.1	null	null	null	null	null	83
7296644790212891492	GCA_019139875.1	null	null	null	null	null	82
1543458591954805759	GCA_019139895.1	null	null	null	null	null	82
5382809552156154931	GCA_019141525.1	null	null	null	null	null	82
3826148580850209056	GCA_019285655.1	null	null	null	null	null	82
2011261873187781418	GCA_019334485.1	null	null	null	null	null	80
4837371392421450243	GCA_019355055.1	null	null	null	null	null	82
730608143940897945	GCA_019355435.1	null	null	null	null	null	82
3757769623309127671	GCA_019364615.1	null	null	null	null	null	83
3406721014812235406	GCA_019378915.1	null	null	null	null	null	82
7479827473481439172	GCA_019379355.1	null	null	null	null	null	82
8999816650182830055	GCA_019434075.1	null	null	null	null	null	82
9059935277982341206	GCA_019434095.1	null	null	null	null	null	82
7708043029850392830	GCA_019434115.1	null	null	null	null	null	79
2202915762506710638	GCA_019434135.1	null	null	null	null	null	82
1324617833228666226	GCA_019434155.1	null	null	null	null	null	81
5662906745282579768	GCA_019434175.1	null	null	null	null	null	82
6600833252950959479	GCA_019434195.1	null	null	null	null	null	82
6707006829136930452	GCA_019434235.1	null	null	null	null	null	82
469868794688161154	GCA_019443665.1	null	null	null	null	null	82
1427178916754001310	GCA_019464415.1	null	null	null	null	null	82
697283055035360481	GCA_019466035.1	null	null	null	null	null	83
8009806805445859818	GCA_019466095.1	null	null	null	null	null	82
2032896765458965573	GCA_019466145.1	null	null	null	null	null	82
7971230598015579315	GCA_019599005.1	null	null	null	null	null	82
3059415486783380037	GCA_019599025.1	null	null	null	null	null	82
6423480668754396271	GCA_019614655.1	null	null	null	null	null	82
2575807895258204750	GCA_019646095.1	null	null	null	null	null	82
2591974331106547299	GCA_019693255.1	null	null	null	null	null	82
4237101880781996710	GCA_019702485.1	null	null	null	null	null	81
348116852853303694	GCA_019710495.1	null	null	null	null	null	83
2194101440799725053	GCA_019710535.1	null	null	null	null	null	82
1518288924972818067	GCA_019711215.1	null	null	null	null	null	82
1913724551605568720	GCA_019720855.1	null	null	null	null	null	83
1139129887830640475	GCA_019720875.1	null	null	null	null	null	82
3928810550982609487	GCA_019738995.2	null	null	null	null	null	82
3263680934112826292	GCA_019754235.1	null	null	null	null	null	82
4506775968422918947	GCA_019823005.1	null	null	null	null	null	82
3920857995328646420	GCA_019823065.1	null	null	null	null	null	82
8191973283636899175	GCA_019823085.1	null	null	null	null	null	82
8952941997380920081	GCA_019856535.1	null	null	null	null	null	82
8720961966359375080	GCA_019857245.1	null	null	null	null	null	82
2929135986687776015	GCA_019857265.1	null	null	null	null	null	82
3272688133366477493	GCA_019857285.1	null	null	null	null	null	82
2700367453788059012	GCA_019857305.1	null	null	null	null	null	82
6803811951694937276	GCA_019857325.1	null	null	null	null	null	83
62244034234812772	GCA_019857345.1	null	null	null	null	null	83
6038550010953977971	GCA_019857365.1	null	null	null	null	null	83
2058485021877422559	GCA_019857405.1	null	null	null	null	null	83
2085631477211920113	GCA_019857425.1	null	null	null	null	null	83
235108528035309737	GCA_019857445.1	null	null	null	null	null	82
4526109712186394022	GCA_019857465.1	null	null	null	null	null	82
4849345073720443694	GCA_019857485.1	null	null	null	null	null	82
5797495059858742888	GCA_019857505.1	null	null	null	null	null	82
5412326711924417270	GCA_019857525.1	null	null	null	null	null	82
4672951158953304981	GCA_019857545.1	null	null	null	null	null	82
3575194871138441389	GCA_019857565.1	null	null	null	null	null	82
950485248856182064	GCA_019857585.1	null	null	null	null	null	82
1095665364943243068	GCA_019857605.1	null	null	null	null	null	82
6915394672874779918	GCA_019857625.1	null	null	null	null	null	82
2629046795682824401	GCA_019857645.1	null	null	null	null	null	82
2335510688041251339	GCA_019879085.1	null	null	null	null	null	82
3678352016619386977	GCA_019880365.1	null	null	null	null	null	82
6295873935577067710	GCA_019915445.1	null	null	null	null	null	82
3427321788867792718	GCA_019915465.1	null	null	null	null	null	83
5917995350653694086	GCA_019915485.1	null	null	null	null	null	82
2441941574117129052	GCA_020151015.1	null	null	null	null	null	82
5968446002313815954	GCA_020204845.1	null	null	null	null	null	82
3977983443015173071	GCA_020386635.1	null	null	null	null	null	81
8029624763582710316	GCA_020401845.1	null	null	null	null	null	82
1978285738430617936	GCA_020405165.1	null	null	null	null	null	86
5378190234344037444	GCA_020422905.1	null	null	null	null	null	82
6101398678967172055	GCA_020423045.1	null	null	null	null	null	82
7121446648266521495	GCA_020424105.1	null	null	null	null	null	81
715242616838796939	GCA_020520285.1	null	null	null	null	null	82
867142279097863289	GCA_020544405.1	null	null	null	null	null	79
5220217307989836943	GCA_020691745.1	null	null	null	null	null	82
4005033591082407445	GCA_020736465.1	null	null	null	null	null	82
3622078065826053798	GCA_020771675.1	null	null	null	null	null	83
4324304415248853974	GCA_020771755.1	null	null	null	null	null	82
3495779782193534786	GCA_020790195.1	null	null	null	null	null	83
4119515062683804340	GCA_020809085.1	null	null	null	null	null	80
7307545453367711501	GCA_020911845.1	null	null	null	null	null	82
4305444335061355561	GCA_020917325.1	null	null	null	null	null	82
4382249742944840132	GCA_020978345.1	null	null	null	null	null	82
1117826201433459059	GCA_020990445.1	null	null	null	null	null	82
1710107801460556677	GCA_020990465.1	null	null	null	null	null	82
6187020779227073398	GCA_020990485.1	null	null	null	null	null	82
3446126178352484376	GCA_021018765.1	null	null	null	null	null	82
1108537612215335521	GCA_021029445.1	null	null	null	null	null	82
1978798217824869441	GCA_021166255.2	null	null	null	null	null	82
3610858214717398731	GCA_021166275.2	null	null	null	null	null	82
9105435412490412468	GCA_021166295.2	null	null	null	null	null	82
7913663658695590662	GCA_021166315.2	null	null	null	null	null	82
7510053136051743613	GCA_021166335.2	null	null	null	null	null	82
602264036729254117	GCA_021166355.2	null	null	null	null	null	83
1730347814812812167	GCA_021166375.2	null	null	null	null	null	82
663510616975863865	GCA_021184245.1	null	null	null	null	null	82
3996780408705184907	GCA_021184265.1	null	null	null	null	null	82
438803726594063113	GCA_021228675.1	null	null	null	null	null	81
7243842798693247257	GCA_021233075.1	null	null	null	null	null	82
6831431362381514250	GCA_021233455.1	null	null	null	null	null	82
1449065115509543953	GCA_021249245.1	null	null	null	null	null	82
1244711726649702719	GCA_021266605.1	null	null	null	null	null	82
3941431985373100777	GCA_021282525.2	null	null	null	null	null	82
7006641419908300662	GCA_021282625.2	null	null	null	null	null	82
2501423456762735485	GCA_021282645.2	null	null	null	null	null	82
7274409328650025243	GCA_021283055.2	null	null	null	null	null	82
2747979506673218161	GCA_021283075.2	null	null	null	null	null	82
4945492091748549446	GCA_021283125.2	null	null	null	null	null	82
7739416413388337812	GCA_021283165.2	null	null	null	null	null	82
4142972240116647721	GCA_021283365.2	null	null	null	null	null	82
9044724250929537800	GCA_021283375.2	null	null	null	null	null	82
5374504051075036675	GCA_021283465.2	null	null	null	null	null	82
3841410329358821786	GCA_021283545.2	null	null	null	null	null	82
7730801662500197935	GCA_021378395.1	null	null	null	null	null	82
4925205605997616548	GCA_021389915.1	null	null	null	null	null	82
2391236329047636841	GCA_021390155.1	null	null	null	null	null	82
2253992911634239598	GCA_021391435.1	null	null	null	null	null	82
6224831355673857340	GCA_021398755.1	null	null	null	null	null	82
5909343087295525147	GCA_021398855.1	null	null	null	null	null	82
2806308968969100579	GCA_021432765.1	null	null	null	null	null	82
4455502522438579220	GCA_021460035.1	null	null	null	null	null	82
1827311271512569636	GCA_021495345.2	null	null	null	null	null	82
808074682654342505	GCA_021497285.1	null	null	null	null	null	82
8280139797216557627	GCA_021497305.1	null	null	null	null	null	82
1773971954825676578	GCA_021497325.1	null	null	null	null	null	82
5766694625329496622	GCA_021497345.2	null	null	null	null	null	82
5737390410233439695	GCA_021497365.2	null	null	null	null	null	82
8674302763606826194	GCA_021497385.1	null	null	null	null	null	82
6441129538054690839	GCA_021497405.1	null	null	null	null	null	82
204563158994612497	GCA_021497425.1	null	null	null	null	null	82
226588364738836696	GCA_021497445.1	null	null	null	null	null	82
4060543966844976785	GCA_021497465.1	null	null	null	null	null	82
9160935131077643604	GCA_021513295.1	null	null	null	null	null	82
554721018460744998	GCA_021513375.1	null	null	null	null	null	82
6856957536108110423	GCA_021513395.1	null	null	null	null	null	82
5211941417407170849	GCA_021513415.1	null	null	null	null	null	82
12622595402780031	GCA_021513435.1	null	null	null	null	null	82
1614456316688608355	GCA_021513455.1	null	null	null	null	null	82
5014670195860907590	GCA_021513475.1	null	null	null	null	null	82
1006560353348684340	GCA_021513495.1	null	null	null	null	null	82
1533542336405155071	GCA_021513515.1	null	null	null	null	null	82
2165037915704796031	GCA_021513535.1	null	null	null	null	null	82
3930372985613997603	GCA_021513555.1	null	null	null	null	null	82
1136648506368810984	GCA_021513575.1	null	null	null	null	null	82
1648471356331178898	GCA_021513595.1	null	null	null	null	null	82
5265426931694181951	GCA_021513615.1	null	null	null	null	null	82
5314419905278726379	GCA_021513635.1	null	null	null	null	null	82
6536353552852325349	GCA_021513675.1	null	null	null	null	null	82
2063916776028465743	GCA_021560055.1	null	null	null	null	null	82
4042869655303115650	GCA_021560075.1	null	null	null	null	null	82
1212129216299278246	GCA_021601605.3	null	null	null	null	null	82
8462236346195900212	GCA_021601685.2	null	null	null	null	null	82
3793006087416931350	GCA_021601745.3	null	null	null	null	null	82
5292384769011981860	GCA_021644285.3	null	null	null	null	null	82
5888578914130472389	GCA_021644425.2	null	null	null	null	null	82
3379948920604176901	GCA_021644505.2	null	null	null	null	null	82
8084271647404918806	GCA_021645225.2	null	null	null	null	null	82
1256999568214864181	GCA_021645325.2	null	null	null	null	null	82
5871669470428686270	GCA_029961465.1	null	null	null	null	null	82
2713897084695618198	GCA_021645445.2	null	null	null	null	null	82
2233178081578388178	GCA_021650705.1	null	null	null	null	null	73
9044050222616889308	GCA_029961485.1	null	null	null	null	null	82
8399588325042301569	GCA_021654315.1	null	null	null	null	null	82
6510331020517081290	GCA_029961505.1	null	null	null	null	null	82
5959464389754178378	GCA_021660795.4	null	null	null	null	null	82
1774753508928798987	GCA_029961525.1	null	null	null	null	null	82
3685575989287974440	GCA_021660815.2	null	null	null	null	null	82
1144709380607653275	GCA_029961545.1	null	null	null	null	null	82
495011649563756820	GCA_021660875.3	null	null	null	null	null	82
9085815317626359188	GCA_029961565.1	null	null	null	null	null	82
548125275959466200	GCA_021661475.3	null	null	null	null	null	83
2278990064088652872	GCA_029961585.1	null	null	null	null	null	82
717261278865238645	GCA_021661615.2	null	null	null	null	null	82
5746051707426632162	GCA_029961605.1	null	null	null	null	null	82
3374841867148762962	GCA_021661655.3	null	null	null	null	null	82
9161075042171566208	GCA_029961625.1	null	null	null	null	null	82
978886276574784902	GCA_021664795.2	null	null	null	null	null	82
5339466512239105037	GCA_029961645.1	null	null	null	null	null	82
7349757927795906057	GCA_029961665.1	null	null	null	null	null	82
3004296725769285630	GCA_021666815.3	null	null	null	null	null	82
3534921746373521430	GCA_029962145.1	null	null	null	null	null	82
8807113116894757441	GCA_021666875.3	null	null	null	null	null	82
1150194508783135936	GCA_029962165.1	null	null	null	null	null	83
7330161738875840594	GCA_021669275.3	null	null	null	null	null	82
1125212445023538645	GCA_029962185.1	null	null	null	null	null	82
6782306938905390378	GCA_021669335.3	null	null	null	null	null	82
2279832914675039012	GCA_029962205.1	null	null	null	null	null	82
5448772834667647292	GCA_021669535.2	null	null	null	null	null	82
8785151919442851787	GCA_030012805.1	null	null	null	null	null	79
539989737011431478	GCA_021725455.1	null	null	null	null	null	83
274361386360445381	GCA_030016165.2	null	null	null	null	null	82
5243140744552937238	GCA_022023875.1	null	null	null	null	null	82
8567618602692400471	GCA_030020925.1	null	null	null	null	null	74
861586200729553003	GCA_022026035.1	null	null	null	null	null	82
6419168899064639250	GCA_030028275.1	null	null	null	null	null	82
4901380931800606965	GCA_022213165.2	null	null	null	null	null	82
2107527878514955619	GCA_030034615.1	null	null	null	null	null	82
1135487139392163132	GCA_022354785.1	null	null	null	null	null	82
2301669907407278665	GCA_030034635.1	null	null	null	null	null	82
6004652544813769883	GCA_022424055.2	null	null	null	null	null	82
7581553446041812953	GCA_030034655.1	null	null	null	null	null	82
1203123800566600367	GCA_022453765.1	null	null	null	null	null	82
3524462239690429431	GCA_030034675.1	null	null	null	null	null	82
1507081570356964168	GCA_022453825.1	null	null	null	null	null	82
3042563560558033163	GCA_030035225.1	null	null	null	null	null	82
3646003777688699077	GCA_022475555.3	null	null	null	null	null	82
7076427610597424692	GCA_030053095.1	null	null	null	null	null	82
629181530063762170	GCA_022533565.1	null	null	null	null	null	83
7326167956990198986	GCA_030053115.1	null	null	null	null	null	82
3883698600236183294	GCA_022533585.1	null	null	null	null	null	82
1665826782203342019	GCA_022537035.1	null	null	null	null	null	82
6461117583240060769	GCA_030064105.1	null	null	null	null	null	83
1929251451596199794	GCA_022557235.1	null	null	null	null	null	82
753619286280795725	GCA_030064125.1	null	null	null	null	null	82
3549287361362433695	GCA_022557255.1	null	null	null	null	null	82
1056794492663252201	GCA_030121855.1	null	null	null	null	null	83
5060596550367094142	GCA_022559545.1	null	null	null	null	null	82
5356643206657048648	GCA_030121875.1	null	null	null	null	null	82
4828273979968028708	GCA_022569855.1	null	null	null	null	null	82
848270241016708189	GCA_030121895.1	null	null	null	null	null	82
8080245924062699903	GCA_022569895.1	null	null	null	null	null	82
1818949003831729685	GCA_030121915.1	null	null	null	null	null	82
168568318112975725	GCA_022569915.1	null	null	null	null	null	82
5579015660408897668	GCA_030121935.1	null	null	null	null	null	82
3812045142698754744	GCA_022569935.1	null	null	null	null	null	83
6108538692333957880	GCA_030121955.1	null	null	null	null	null	82
469902578992333867	GCA_022569975.1	null	null	null	null	null	82
7941324102387293301	GCA_030121975.1	null	null	null	null	null	82
1432223404930728402	GCA_022569995.1	null	null	null	null	null	82
3784312489724185958	GCA_030121995.1	null	null	null	null	null	82
4356563098862179698	GCA_022570115.1	null	null	null	null	null	82
4508529166050192714	GCA_030122015.1	null	null	null	null	null	82
294030646611435003	GCA_022570235.1	null	null	null	null	null	82
8690603509612636706	GCA_030122035.1	null	null	null	null	null	83
4717322730882611082	GCA_022570415.1	null	null	null	null	null	82
8589318339369789715	GCA_030122055.1	null	null	null	null	null	82
2691109493877164905	GCA_022570435.1	null	null	null	null	null	82
1086345018043945787	GCA_030122075.1	null	null	null	null	null	82
8981701532449206238	GCA_022570455.1	null	null	null	null	null	82
4866765438100520579	GCA_030122095.1	null	null	null	null	null	82
9173770214014358428	GCA_022570475.1	null	null	null	null	null	82
525188891066458053	GCA_030122115.1	null	null	null	null	null	82
2901204106395296415	GCA_022593675.3	null	null	null	null	null	82
8192939092104751141	GCA_030122135.1	null	null	null	null	null	83
8208535858690976387	GCA_022637535.1	null	null	null	null	null	82
776110887327541990	GCA_030122155.1	null	null	null	null	null	82
5958045109756449776	GCA_022637915.1	null	null	null	null	null	82
694061402541222186	GCA_022638055.1	null	null	null	null	null	82
957693361733986775	GCA_030144705.1	null	null	null	null	null	82
5488898987913734640	GCA_022638175.1	null	null	null	null	null	82
1908818764701150113	GCA_030166435.1	null	null	null	null	null	82
3110980438593982334	GCA_030179725.1	null	null	null	null	null	83
7209969187062774402	GCA_022648765.1	null	null	null	null	null	82
798520972659997299	GCA_022649105.1	null	null	null	null	null	82
9007255223841598276	GCA_030179745.1	null	null	null	null	null	83
7706547260762946816	GCA_022649245.1	null	null	null	null	null	82
2980615572397792585	GCA_030179765.1	null	null	null	null	null	81
8350229421347398185	GCA_022670795.1	null	null	null	null	null	82
8591380825563306197	GCA_030183355.2	null	null	null	null	null	82
8632120532279272671	GCA_022699445.1	null	null	null	null	null	82
7273986702801895315	GCA_030183855.2	null	null	null	null	null	82
7316218043588096874	GCA_022699485.1	null	null	null	null	null	82
8780679498538439013	GCA_030185815.2	null	null	null	null	null	82
7045070926216862183	GCA_022699505.1	null	null	null	null	null	82
1487388349436375874	GCA_030185915.2	null	null	null	null	null	82
6099913690351499	GCA_022699525.1	null	null	null	null	null	82
6056689802583141533	GCA_030186885.2	null	null	null	null	null	82
528685155795094989	GCA_022700635.2	null	null	null	null	null	82
5315082507633181923	GCA_030252405.1	null	null	null	null	null	82
5859222909311585341	GCA_022760135.1	null	null	null	null	null	84
4276452869336705420	GCA_030252675.1	null	null	null	null	null	82
5982549512424662771	GCA_022807995.1	null	null	null	null	null	82
3504076522725070104	GCA_030253475.1	null	null	null	null	null	82
9099579354974505385	GCA_022810825.1	null	null	null	null	null	82
7846911127960575526	GCA_030263805.2	null	null	null	null	null	85
6400121704956874859	GCA_022810865.1	null	null	null	null	null	82
3408677787280574619	GCA_030263955.1	null	null	null	null	null	82
1458714289675072619	GCA_022810885.1	null	null	null	null	null	82
5644022620166083236	GCA_030264075.1	null	null	null	null	null	82
20738316799607903	GCA_022810905.1	null	null	null	null	null	82
8497582555797455005	GCA_030284425.1	null	null	null	null	null	82
4457843921420139599	GCA_022810925.1	null	null	null	null	null	82
3794775935819534349	GCA_030284445.1	null	null	null	null	null	82
230713305927211285	GCA_022810945.1	null	null	null	null	null	82
3548700592416759314	GCA_030291635.1	null	null	null	null	null	83
637034887874743134	GCA_022810965.1	null	null	null	null	null	82
7121074748194268812	GCA_030291675.1	null	null	null	null	null	82
8429753185107629855	GCA_022810985.1	null	null	null	null	null	82
2520897123834957355	GCA_030316095.1	null	null	null	null	null	82
4272530651678558115	GCA_022811005.1	null	null	null	null	null	82
4243527267356292326	GCA_030323645.1	null	null	null	null	null	84
4807876122158866526	GCA_022811025.1	null	null	null	null	null	82
3618267403559738682	GCA_030344995.1	null	null	null	null	null	82
1377341157432343523	GCA_022811045.1	null	null	null	null	null	82
218043383574943552	GCA_030366015.2	null	null	null	null	null	82
8025640334528645518	GCA_022811065.1	null	null	null	null	null	82
